start,end,today,Consentimiento Informado,FECHA DE DILIGENCIAMIENTO,Departamento,La información que compartas en este instrumento es anónima y sólo será usada para fines investigativos.,NOMBRE DEL CENTRO EDUCATIVO,"1. Narra una historia relacionada con una situación significativa para ti (positiva, negativa, interesante o mixta), que hayas vivido o que estés viviendo como agente educativo en el centro infantil. ",Ponle un hashtag (#) o un título a tu historia:,La historia que contaste te genera,¿Con qué frecuencia sucede la situación que narraste en la historia? ,"En general, mi experiencia se relaciona con...","En general, mi experiencia se relaciona con.../La comunidad y las relaciones.","En general, mi experiencia se relaciona con.../La filosofía de la institución.","En general, mi experiencia se relaciona con.../Aprendizaje y crecimiento.","En general, mi experiencia se relaciona con.../Los problemas como oportunidades.","En general, mi experiencia se relaciona con.../Premios y reconocimiento.","En general, mi experiencia se relaciona con.../Autonomía y soporte.","En general, mi experiencia se relaciona con.../Desarrollo general del estudiante.","En general, mi experiencia se relaciona con.../Crecimiento personal y logros.","En general, mi experiencia se relaciona con.../Otro",¿Cuál es el actor principal de tu historia?,"Si en la anterior pregunta tu respuesta fue ""Otro"", escribe cuál","Mientras escribías la historia, sentiste que","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades manuales: tejer, sembrar, cocinar.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.","De las siguientes habilidades, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución/Ninguna de las anteriores","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución ","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Trabajo Colaborativo.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Sostenibilidad.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Pensamiento Crítico.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Resolución de problemas.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Manejo de herramientas tecnológicas.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Manejo de la Información y Comunicación.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Creatividad e Innovación.","De las siguientes competencias del Siglo XXI, elige cuáles tienes tú que ayudan a fortalecer la situación que narraste en la historia o contribuyen a una posible solución /Vida y Carrera.","De acuerdo con la historia que constaste, cuál fue tu rol como agente educativo ",_id,_uuid,_submission_time,_validation_status,_index,tipo,grupo,jornada
2020-10-01T22:25:03.419-05:00,2020-10-01T22:39:07.344-05:00,2020-09-30,Sí,2020-10-01,Atlántico,,Crecer feliz,Estando en cuarentena realice llamada telefónica a mis.mamitas y cuando llamo a la mamá de nataly y natasha una mellas preciosa le.pregunto x.ellas a la mamá y me gritan con alegria desde atrasa de su mamá  seño nos vamos a bañar para irnos para la.guarderia jajajajaj la.mama me.dijo seño.todos los días dicen q quieren ir donde su seño.mary .Me conmovió porq supe q mis.niños.me querían y me.extrañabans,Cuando quieres lo.q haces se nota,Motivación,Todo el tiempo,Crecimiento personal y logros.,0,0,0,0,0,0,0,1,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",1,1,0,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,125880930,3b6bf55c-d72a-4598-8ef3-6cd8976f3d8a,2020-10-02T03:39:08,,1,SGS,2,am
2020-09-25T06:57:23.976-05:00,2020-09-25T08:23:17.125-05:00,2020-09-24,Sí,2020-09-25,Bogotá,,United Way Colombia,Prueba,#prueba,Alegría,De vez en cuando,Aprendizaje y crecimiento. Desarrollo general del estudiante.,0,0,1,0,0,0,1,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",1,0,1,0,0,0,Trabajo Colaborativo. Resolución de problemas.,1,0,0,1,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,124476801,6c38678f-524b-492d-b313-ae896928fa39,2020-09-25T13:23:17,,2,SGS,2,am
2020-09-25T09:35:51.281-05:00,2020-09-25T09:44:02.504-05:00,2020-09-24,Sí,2020-09-25,Atlántico,,DIMF GALAN,La experiencia significativa que he vivido de la manera mas agradable es el poder compratir con los padres de familia de los niños y niñas que estamos atendiendo,Compartir experiencias diarias,Motivación,Todo el tiempo,La comunidad y las relaciones.,1,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Me confundí y no sabía qué contar,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,124494781,0b17ec22-61d4-47f5-97bb-676ffc769571,2020-09-25T14:44:04,,3,SGS,2,am
2020-09-25T09:58:41.631-05:00,2020-09-25T10:12:05.134-05:00,2020-09-24,Sí,2020-09-25,Atlántico,,ATANASIO GIRARDOT infancia feliz,Es un reto para mi como persona atender casa hijos trabajo diplomado pero lo hago con el mayor agrado por que se que esto me ayudará en mi crecimiento personal y se que esto producirá frutos en mis hijos y en mi que cada paso que doy deja una huella en aquellas personas que ha en parte de mi,#huellas positivas,Alegría,Todo el tiempo,Aprendizaje y crecimiento. Crecimiento personal y logros.,0,0,1,0,0,0,0,1,0,Familias y otras personas significativas,N/a,Fui muy honesto y conté lo que me pasó,Ninguna de las anteriores,0,0,0,0,0,1,Resolución de problemas. Creatividad e Innovación.,0,0,0,1,0,0,1,0,Dar cumplimiento a los criterios de calidad de la educación inicial en el marco de la atención integral.,124502592,900e30f1-eb19-422e-88d7-5c4b6f8228b2,2020-09-25T15:11:54,,4,SGS,2,am
2020-09-25T10:17:14.329-05:00,2020-09-25T10:32:21.391-05:00,2020-09-24,Sí,2020-09-25,Atlántico,,"Infancia Feliz, Atanasio Giraldot","El año pasado en mi grupo tenía una niña diagnosticada con autismo atípico, al principio tuvimos inconvenientes con la madre de la niña ya que no aceptaba las recomendaciones pero fue un duro pero satisfactorio proceso ya que logramos  gestionar terapias para la niña logrando evidenciar avances significativos en el comportamiento de la niña y mejoro mucho la relación con la madre de la niña. Este año en mi grupo está la hermanita y aún sigo en contacto con la niña y se nota un gran avance. Me siento muy satisfecha de contribuir en las familias beneficiarias del proyecto de primera Infancia.",#milagrodeamor,Motivación,De vez en cuando,Aprendizaje y crecimiento. Los problemas como oportunidades. Desarrollo general del estudiante.,0,0,1,1,0,0,1,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo. Resolución de problemas. Manejo de la Información y Comunicación.,1,0,0,1,0,1,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,124506060,9674bd38-cdec-4b54-a126-342c5c113b3c,2020-09-25T15:32:22,,5,SGS,2,am
2020-09-25T10:13:18.821-05:00,2020-09-25T10:59:22.224-05:00,2020-09-24,Sí,2020-09-25,Atlántico,,Fundepro,"En interior de una de las familias que atiendo empezaron a presentarse problemas debido a la situación que vivimos actualmente hasta llegar a separarse, los niños y niñas  mostraban sus sentimientos de tristeza con grecividad,  desde ese ese momento decidí ayudar a la familia a buscar una solución y así ayudar a nuestros niños, poco a poco  mediante charlas  buscamos el eje del problema  y fuimos buscando  una solución, fue un reto  que decidí cumplir con la ayuda de Dios, hoy la familia se encuentra  unida  tratando de llevar las dificultades  sin hacerce daño. Gracias a Dios  por el bienestar de los niños y Por mi profesión  que  me permite compartir con las familias y así poner un grano de arena para ayudarlos.",Familia  construcción de vidas??,Motivación,Todo el tiempo,La comunidad y las relaciones. Aprendizaje y crecimiento. Desarrollo general del estudiante.,1,0,1,0,0,0,1,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,124511557,4e119d90-60f3-42f5-959c-283cb577ad9f,2020-09-25T15:59:23,,6,SGS,2,am
2020-09-25T11:37:13.143-05:00,2020-09-25T11:46:19.053-05:00,2020-09-24,Sí,2020-09-25,Atlántico,,Arleth González baquero,"Mi historia El día a día con los padres de familia de los beneficiarios del programa unas veces es un día normal otras encontramos dificultades, y más cuando se acercan las entrega de complementos",Los padres y nuestras habilidades,Motivación,Todo el tiempo,Los problemas como oportunidades.,0,0,0,1,0,0,0,0,0,Familias y otras personas significativas,,Reflexioné y aprendí algo nuevo,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas. Manejo de la Información y Comunicación.,0,0,0,1,0,1,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,124520512,652de18a-3f96-49bc-adb5-5f6e17255044,2020-09-25T16:46:20,,7,SGS,2,am
2020-09-25T10:07:40.552-05:00,2020-09-25T11:56:47.824-05:00,2020-09-24,Sí,2020-09-25,Atlántico,,Fundación Social jaipris,"Había una vez una familia de migrantes que se fue a otro país en busca de nuevas oportunidades el padre no encontraba trabajo  ni  la madre tampoco estaban muy preocupados casi perdiendo la esperanza y con la tristeza de regresar a su país,cuando de pronto una  vecina emocionada le comenta a la joven madre si le gustaría trabajar con ella en su restaurante ella alegremente acepto, su esposo también pensó en una manera de ayudar ay decidió salir a vender jugos de naranja en las hermosas calles de aquella ciudad,pero al mismo tiempo ambos pensaron quien cuidaría de su pequeña bebé quien adoraban con todas sus fuerzas y preocupados ante este pequeño inconveniente pero su vecina le dijo eso no es problema mi hija estudia en un CDI dónde te brinda todo lo q necesitas para tu bb,alegre acepto llevar a su hija dándose la a la maestra encargada  de esas edades dos años diciéndole estas palabras  maestra entrego mi mayor tesoro y confío q usted cuidara y enseñará a mi hermosa Ana aquella joven maestra estendio sus brazos y abrazo con aquel amor a la pequeña Ana, la pequeña se sintió tan proteína que ni siquiera soltó ni una lágrima abrazo alegre te a la maestra y si riendo se fueron a su ambiente aprovechar al máximo todo lo que se les podía brindar, sus padres eran felices de ver qué Ana estaba completamente feliz en su CDI y juntos han podido salir adelante en este nuevo país.",En busca de un nuevo inicio,Motivación,Todo el tiempo,Los problemas como oportunidades.,0,0,0,1,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas. Manejo de herramientas tecnológicas.,0,0,0,1,1,0,0,0,Potenciar el desarrollo de los niños y las niñas.,124522011,d66d70f4-9ec5-4120-9ef7-807c47af5614,2020-09-25T16:56:49,,8,SGS,2,am
2020-09-25T12:54:20.931-05:00,2020-09-25T13:02:31.951-05:00,2020-09-24,Sí,2020-09-25,Atlántico,,Cdi semillero para el futuro_ Funresueños,"Bueno he tenido unq experiencia muy significativa día a dí puesto que con esta situación atipica me ha mostrado tantas cosas de la comunidad donde laboro, estoy contenta con mis niños y grupo de padres sin desconocer que no ha sido fácil pero ha sido una experiencia maravillosa donde los padres de familia y niños estamos cerca por medio de la tecnología",#elmejornuevoreto2020,Motivación,Todo el tiempo,Aprendizaje y crecimiento. Los problemas como oportunidades. Crecimiento personal y logros.,0,0,1,1,0,0,0,1,0,Familias y otras personas significativas,,Reflexioné y aprendí algo nuevo,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación. Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,1,0,1,0,Trabajo Colaborativo. Resolución de problemas. Manejo de herramientas tecnológicas.,1,0,0,1,1,0,0,0,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,124531626,72898c2d-1786-4b08-a0ca-93fe92e2fd6a,2020-09-25T18:02:33,,9,SGS,2,am
2020-09-25T13:21:43.887-05:00,2020-09-25T13:27:15.178-05:00,2020-09-24,Sí,2020-09-25,Atlántico,,Atanasio Giradot la SIERRITA,"Cómo Psicolga es para mi maravilloso, el poder aportar herramientas que mejores las relaciones en el grupo familiar, ver los lazos y los vínculos afectivos fortalecidos en cada actividad, me llena de mucha satisfacción",Corazón feliz ??,Motivación,Todo el tiempo,La comunidad y las relaciones.,1,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo. Sostenibilidad. Pensamiento Crítico. Resolución de problemas. Manejo de herramientas tecnológicas. Manejo de la Información y Comunicación. Creatividad e Innovación. Vida y Carrera.,1,1,1,1,1,1,1,1,Solucionar la situación poniendo en práctica mis conocimientos profesionales y personales.,124534539,39c60e95-a454-4e51-8bbf-487e1878deb4,2020-09-25T18:27:16,,10,SGS,2,am
2020-09-25T14:14:22.043-05:00,2020-09-25T14:22:02.682-05:00,2020-09-24,Sí,2020-09-25,Atlántico,,Jaipris,"Mi historia esta vivenciada en el niño joel es un niño que se esmera por hacer los compromisos junto con su mama pese a todas las dificultades economicas qie tienen siempre su madre hace el esfuerzo de recargar y es muy atenta y dispuesta a colaborar, mostrando una aptitud positiva para el desarrollo escolar de su niño. Son muy cariñoso.",Mi gran desempeño,Motivación,De vez en cuando,Aprendizaje y crecimiento.,0,0,1,0,0,0,0,0,0,Familias y otras personas significativas,,Reflexioné y aprendí algo nuevo,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",124540728,b24ce9c0-c423-41d9-85d7-2f762deb75ef,2020-09-25T19:22:04,,11,SGS,2,am
2020-09-25T16:28:37.805-05:00,2020-09-25T16:33:48.942-05:00,2020-09-24,Sí,2020-09-25,Atlántico,,Yessika Ortega Buelvas,"Una experiencia significativa fue en el momento que ingrese al CDI a laborar, no tenia muchos conocimientos de la primera infancia, pero al ver la sonrisa de los niños y niñas al recibirme todos los días, me gusto mucho y decidí terminar mi carrera, es muy bonito tratar con pequeñas personas que tienen un corazon muy grande",Una sonrisa que enamora,Orgullo,Todo el tiempo,Aprendizaje y crecimiento. Crecimiento personal y logros.,0,0,1,0,0,0,0,1,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades artísticas: bailar, cantar, actuar/representar, dibujar/pintar, tocar instrumentos, modelar, jugar. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",1,0,1,0,0,0,Trabajo Colaborativo. Resolución de problemas. Creatividad e Innovación.,1,0,0,1,0,0,1,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",124551419,cc98565c-0686-4e16-8987-8f3144385e97,2020-09-25T21:33:50,,12,SGS,2,am
2020-09-25T17:23:53.479-05:00,2020-09-25T17:31:18.794-05:00,2020-09-24,Sí,2020-09-25,Atlántico,,CDI la playa pro infancia,Yo soy madre cabeza de hogar con mucho esfuerzo estudie y poco a poco e sacado mis hijos adelante todo lo que he vivido me ha servido para colocarle empeñoy dedicación en mi vida profesional son mi motivación cada dia,#todolopuedoencristo,Orgullo,Única vez,Aprendizaje y crecimiento.,0,0,1,0,0,0,0,0,0,Otro,Mis hijos,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,"Fortalecerme como agente educativo para alcanzar mis proyectos personales, familiares y profesionales.",124556062,7b54dd9b-8a83-4ef9-b9f5-d367226ed32f,2020-09-25T22:31:20,,13,SGS,2,am
2020-09-26T07:33:58.424-05:00,2020-09-26T07:44:22.007-05:00,2020-09-25,Sí,2020-09-26,Atlántico,,Paraíso de los niños,"Mi historia es negativa, ya que e visto a unos de mis niños con mucha dificultad, es un niño que su mamá no le dedica tiempo anda en la calle lo he visto delgado y así hay otros otros uno de ellos fue quemado por el primo accidentalmente en los hogares hay violencia todo esto me entristece mucho",Tristeza,Tristeza,De vez en cuando,Otro,0,0,0,0,0,0,0,0,1,Familias y otras personas significativas,No,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas.,0,0,0,1,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,124630741,368621aa-ab08-45e9-b020-fe5559292216,2020-09-26T12:44:28,,14,SGS,2,am
2020-09-26T07:45:02.092-05:00,2020-09-26T07:52:37.162-05:00,2020-09-25,Sí,2020-09-26,Atlántico,,Paraíso de los niños,Estoy viviendo momentos.    de tristeza al ver al niño Jhon Manjarrés en la calle y todo delgado a pesar de que estamos viviendo tiempos difíciles debido a la pandemia,Tristeza,Tristeza,De vez en cuando,Desarrollo general del estudiante.,0,0,0,0,0,0,1,0,0,Niños/niñas,No,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo. Resolución de problemas.,1,0,0,1,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,124632093,83eef053-6d02-47c6-a148-854f5c29a69e,2020-09-26T12:52:44,,15,SGS,2,am
2020-09-26T20:45:59.484-05:00,2020-09-26T21:37:03.819-05:00,2020-09-25,Sí,2020-09-26,Atlántico,,Fundación Hogar Azul UDS Cepeda Samudio,"Hacen 8 años conocí un niño bastante débil que llegó al CDI donde laboro el niño Luis Ángel no se relacionaba con sus amiguitos. Hablaba poco. No caminaba ni corría con facilidad no jugaba con sus compañeros no participaba en las fiestas. Ni mucho menos  hablaba con con sus compsñerosñeros y hasta que dije que tendrá ese niño le pregunte y comenté con la psicóloga y ella me dijo que. El tenía condiciones. También en el ICBF aparecía con condiciones hasta que investigue y me dije tengo que ayudar a Luis Ángel supe que era de madre sustituta me hice amiga de ella y así comense ayudar a mi Luis Ángel  les comenté a mi hija y esposo. Y comensamos la labor juntos y como lo hicimos dándole estímulo que supiera que tenía una familia que  y logramos quitarle esas condiciones que parecía tener que era? Lo que tenía en niño estaba falta de estímulo, amor confianza respeto se mejoró duro 2 años con mi familia la madre sustituta me lo dejaba en refuerzo y lo ayudamos tanto el amor que le dimos que creo algún día va a llegar a visitarme lo mejoramos en el bienestar y en todas partes hasta que se lo llebar on en adopción en vista de su mejoría y yo no volví a ver mi lucho ya le decía papá a mi esposo que triste pero a la vez alegre porque pudimos mejorarlo y hacer de él un niño normal y sin condiciones de nada por que en verdad no tenía ninguna condición se lo llebar on y no lo volví a ver se fue de 4 años  lo adoptaron unas personas de Ital",Algún día volverás mi lucho,Tristeza,Única vez,Los problemas como oportunidades.,0,0,0,1,0,0,0,0,0,Niños/niñas,,Reflexioné y aprendí algo nuevo,"Habilidades socio-ambientales: cuidado de sí mismo, de otros y de la naturaleza.",0,0,0,0,1,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,124700238,84f3404a-4f20-4be8-8d10-1e446af445ed,2020-09-27T02:37:04,,16,SGS,2,am
2020-09-28T12:11:56.042-05:00,2020-09-28T12:34:11.134-05:00,2020-09-27,Sí,2020-09-28,Atlántico,,PROCOSTA VILLA SAMPABLO,"En el año 2016 trabajando como agente educativo en el curso de primaria, una estudiante de aproximadamente 6 años su nombre Natasha con característica de una niña muy peculiar de su edad, saludable, amorosa, extrovertida, muy risueña, con altos dotes artístico. Una tarde me dice que se sentía muy a gusta con que yo fuese su maestra, que le gustaba como los trataba y la forma en que los motivaba de una forma muy carismática a realizar las actividades, me sonrió y me dijo que si podía ir a su casa ayudarla con sus tareas, sin duda me demostró que mi labor estaba bien representada, me motivo a seguir en este hermoso camino de la docencia.",Los profesores que aman enseñar hacen que sus alumnos amen aprender.,Motivación,Todo el tiempo,La comunidad y las relaciones. Aprendizaje y crecimiento. Desarrollo general del estudiante.,1,0,1,0,0,0,1,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender. Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,1,1,0,0,0,Trabajo Colaborativo. Resolución de problemas. Creatividad e Innovación.,1,0,0,1,0,0,1,0,Potenciar el desarrollo de los niños y las niñas.,125036120,aa2739cb-9f9d-4180-b7f6-69c64315ac54,2020-09-28T17:34:12,,17,SGS,2,am
2020-09-28T14:48:54.910-05:00,2020-09-28T14:55:01.581-05:00,2020-09-27,Sí,2020-09-28,Atlántico,,UDS GALAN,"Alimentarse de manera adecuada en todos las edades es importante come verduras y frutas para crecer sano y tener cabellos largos fuertes y brillantes, los niños para tener musculos y mucha fuerza para defender a todos los del planeta",Alimentarme,Motivación,Todo el tiempo,La comunidad y las relaciones.,1,0,0,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades comunicativas: contar historias, argumentar, conversar, exponer ideas, escribir textos, leer y comprender.",0,1,0,0,0,0,Trabajo Colaborativo.,1,0,0,0,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,125058368,a0c17533-3472-4309-b25d-c0407a209232,2020-09-28T19:55:01,,18,SGS,2,am
2020-09-28T15:29:51.500-05:00,2020-09-28T15:37:18.528-05:00,2020-09-27,Sí,2020-09-28,Atlántico,,Fundacion Social Jaipris,Bueno una experiencia significatica fue cuando llegue el primer año a trabajar con profesional de apoyo psicosocial a la fundación jaipris hay dos niños en condición de discapacidad y las maestras de  esos niños pretendían que la psicóloga estuviera todo el día con los niños en la oficina y cuando yo llego hago un plan de intervención para que las maestras puedan trabajar con ellos y que puedan avanzar la terminar el año en el CDI esos niños desarrollaron capacidades que les sirvieron en su desarrollo cognitivo,#poreldesrrollointegraldelaprimerainfancia,Motivación,De vez en cuando,Aprendizaje y crecimiento.,0,0,1,0,0,0,0,0,0,Niños/niñas,,Fui muy honesto y conté lo que me pasó,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Resolución de problemas.,0,0,0,1,0,0,0,0,Potenciar el desarrollo de los niños y las niñas.,125066395,fab6972d-f53c-4833-a805-d7f526fab177,2020-09-28T20:37:20,,19,SGS,2,am
2020-09-28T15:54:56.506-05:00,2020-09-28T16:07:55.176-05:00,2020-09-27,Sí,2020-09-28,Atlántico,,FUNDANGELITOS,"DURANTE EL TIEMPO DE AISLAMIENTO PREVENTIVO POR EL COVID19 ESTAMOS TRABAJANDO DESDE CASA, SIN EMBARGO, SE PRESENTÓ UN CASO DE UNA NIÑA EN ESTADO DE DESNUTRICIÓ LA CUAL DEBIA SER VALORADA DE MANERA PRESENCIAL POR PARTE DE LA NUTRICIONISTA, POR LO TANTO, SE DECIDIÓ IR A REALIZARLE UNA VISITA DOMICILIARIA, PARA VALORAR Y HACERLE SEGUIMIENTO A LA MENOR CABE RESALTAR QUE ESTA NIÑA VIVE EN UNA INVASIÓN, SON CASAS ECHAS CON TABLAS Y MATERIAL RECICLABLE.  LA MAYORIA DE NUESTORS BENEFICIARIOS VIVEN EN ESA INVASIÓN, LA CUAL NO TENIA LA OPORTUNIDAD DE CONOCER SI NO HASTA EL DIA DE LA VISITA. PARA MI FUE UNA EXPERIENCIA SIGNIFICATIVA Y DE GRAN APRENDIZAJE YA QUE A PESAR DE LAS CONDICIONES EN LAS QUE VIVEN ESTAS PEROSNAS A TRAVES DE LOS ACOMPAÑAMIENTOS TELEFONICOS QUE ES LA MANERA QUE TENEMOS PARA COMUNICARNOS CON ELLOS SIEMPRE EXPRESAN ESTAR AGRADECIDOS Y SIEMPRE ESTAN CON UNA ACTITUD POSITIVA FRENTE A LA VIDA Y A LAS COSAS QUE SUCEDEN, ESTO ME HICE REFLEXIONAR MUCHO YA QUE A VECES NOSOTROS TENEMOS UN TECHO, COMIDA, ESTABILIDAD Y NOS QUEJAMOS Y HAY PERSONAS QUE VIVEN FELICES CON LO POQUITO QUE TIENEN,",#AGRADECERPORTODO,Motivación,Única vez,La comunidad y las relaciones.,1,0,0,0,0,0,0,0,0,Familias y otras personas significativas,,Reflexioné y aprendí algo nuevo,"Habilidades socioemocionales:  meditar, acompañar y guiar, sentido del humor, incentivar y motivar, compartir y ser solidario, auto-regulación.",0,0,1,0,0,0,Trabajo Colaborativo. Pensamiento Crítico.,1,0,1,0,0,0,0,0,Acompañar a las familias para que apoyen el desarrollo de sus hijos.,125069600,a8c7f9d8-ef69-4300-a8b1-2e936dd9658d,2020-09-28T21:07:56,,20,SGS,2,am
